Id,SalePrice
2658,126131.0688483039
2718,163265.47558692886
2414,221864.07083347262
1989,122130.47385817768
625,161139.17089944336
333,89103.23726405902
1327,119062.12191664639
858,142624.2563863609
95,185059.11166148426
1568,168043.64163990223
2482,157259.32610953698
1364,123598.40806226271
2584,137494.9636751142
818,248374.97783101504
2673,145762.60034665366
2089,132812.5082978235
1297,156255.85630902668
790,119221.15916708393
2616,196000.46034521994
720,181258.18335510103
222,142247.71928115597
557,129787.67075629362
1148,183011.96343294161
2766,182744.58333799386
534,178241.42341528714
1452,111535.03036808029
630,139321.67992603872
2648,148887.57367745327
125,159297.49677347371
1904,82905.03267160708
1670,110326.60337313675
756,111478.8228424677
717,201659.27434272284
1032,159268.33040245078
852,204780.54970289094
1731,197639.5069511957
2639,115207.69757184765
2071,103509.61810397005
1267,114880.9050260018
1851,184173.13103283555
567,168642.26921652473
2439,210796.21571172113
1898,152203.2374747084
647,135905.85576458968
2256,195862.8022591291
979,101135.49788655166
1444,215495.15523924874
2485,116479.75319907934
157,122909.04036136258
88,127175.76204068075
2003,115212.80943521332
186,159260.66052318265
1425,236591.3272413839
2695,135292.1276789037
738,119917.57679555025
395,145549.46308714026
1353,164383.14883245673
1878,143393.52330635104
390,163053.2970533106
1456,235303.22327815424
1103,340866.2159744458
1387,125798.62058176409
2070,142236.83694167683
1199,177296.1976878821
2479,177202.96079095174
501,310046.04078565235
2362,113347.01237896233
1718,189802.64003356316
2188,94198.4597083334
1483,139061.8442527663
2557,92494.84954313612
437,366175.07438922086
2224,239439.3271875461
1628,174683.95008108552
397,125116.19389969228
587,188856.6881175541
971,166468.16599645847
2611,136114.3827289372
1887,111122.61281216967
2399,383512.77153843036
2148,197013.32925783555
304,122818.81026390697
1997,122837.399143665
2817,123488.19580341272
1431,224956.32071249397
427,352784.59023426496
263,120152.82344092136
598,188118.69128746682
2895,245330.74725312536
687,144142.6824139385
1822,133149.52545003343
2191,105938.08077059957
179,119124.71829581421
1009,208252.74903037265
2010,140820.03063059578
1991,135611.55076515448
1411,152799.37675475885
1721,226454.66296254986
1144,190417.09978482552
593,209450.07514150636
575,335457.4069827873
1249,172522.54591461262
1604,126944.96726885816
1064,524535.0627144809
1923,152742.0677515711
1988,108720.06470334058
2325,177694.6717209031
114,205910.32746476348
2700,159591.7138789424
217,140262.03193556744
343,180131.37326946197
386,229171.8302305181
2005,148279.43701567795
2908,160193.10259864532
1814,230207.84060830835
2446,568846.9864543602
208,127081.39325323442
1679,108289.28792764245
822,334548.5777338868
6,198021.64170044783
1781,458966.0481796293
2397,301170.33727751643
2340,326703.1862440642
1618,184153.15162796996
2843,125348.14521072833
1061,372601.9137601573
2786,124982.09767113518
1935,137248.80069552647
1341,114039.94878245871
521,272006.4059161149
2136,133293.43788237244
996,193679.84679093788
227,156126.8695820158
135,176488.95168723338
1167,162009.5277377901
294,225710.89716297507
1776,219365.9015980824
540,173060.7905163278
1717,193945.5860825807
2303,128029.3664777792
116,179614.126972687
127,135786.10853389784
1371,136127.94840658948
1014,184062.39371381793
1507,118896.98994259402
702,124435.49084501479
750,139722.35556784747
261,147742.12858756873
1559,72659.05455464695
577,238621.83178694794
2812,205483.20981560065
2080,154159.4530513366
1368,134607.46106878138
2376,136978.04156826754
659,113510.94754197261
1235,127556.19054212017
332,87197.824540643
1917,141284.61026559668
2094,244505.0355378909
1460,248997.75389257376
1471,208264.65939851993
1509,127574.80152064316
1922,139174.20558073663
433,537819.6259353327
460,255702.21684034297
1116,257740.99182587134
1137,170240.0832318828
53,166560.3784120561
2354,272986.82255072164
1475,194218.30847087846
