Id,SalePrice
2658,101058.9463143417
2718,165257.4755698968
2414,219620.40707112057
1989,120399.04014500916
625,161788.22472660974
333,89976.80666182845
1327,118949.2099783899
858,144731.9089652953
95,187035.30770552743
1568,167223.82515129488
2482,158969.8155021917
1364,123182.80020663606
2584,138276.41429393887
818,252651.89122989977
2673,149960.25956206876
2089,132852.49290487354
1297,155657.98703047185
790,119339.11787473374
2616,193970.71794046852
720,180127.93110929758
222,142361.80909732459
557,128450.70661765839
1148,185508.58823964038
2766,182589.3471854252
534,179477.4789591811
1452,111791.32908499727
630,140534.12990313667
2648,114837.9972737618
125,158457.7567961867
1904,81880.28062484738
1670,111296.35753221922
756,111668.54525037234
717,203548.09066569235
1032,160998.09092876202
852,204523.13540475577
1731,194651.19545533942
2639,113578.28261531849
2071,102237.60964996673
1267,115527.09581469276
1851,183091.6361649113
567,166220.5950342735
2439,209875.71315825672
1898,151073.60091124268
647,126420.47625805938
2256,198590.68570568378
979,100095.72938496381
1444,215894.43804273463
2485,117136.34921062713
157,122734.68394957866
88,127505.92277846404
2003,113843.80795191316
186,155099.08749800894
1425,235655.32506650296
2695,135690.10452559928
738,121121.38835233856
395,146282.19329701734
1353,164739.3688859277
1878,143212.5223944239
390,164108.35240635465
1456,235319.3433928662
1103,342452.68114805425
1387,119879.79380230258
2070,141999.88598780788
1199,180183.9523101261
2479,177807.84706233756
501,312107.8746364012
2362,111901.48157242688
1718,190780.41206683495
2188,91105.5495645349
1483,138583.06893228155
2557,93084.95231629374
437,369137.3154071066
2224,243289.3950697643
1628,171537.60033545175
397,125287.99511145096
587,191546.7652844953
971,165997.20862209008
2611,134652.7891894756
1887,111866.83374908785
2399,383536.7219977491
2148,196516.39461401646
304,120734.55660838167
1997,122072.02837308255
2817,123500.80570971736
1431,219794.30875782977
427,351117.0188014595
263,120631.44595518651
598,190323.80068275693
2895,248549.3494576701
687,141757.3149390228
1822,133239.18288446404
2191,103881.59883413526
179,116276.32883367126
1009,204548.03926630106
2010,136944.41770276395
1991,136047.2304075832
1411,153587.31021529416
1721,227796.04522629926
1144,191473.9525047981
593,210504.90409443172
575,332999.71148135676
1249,172619.25367679002
1604,127395.356924143
1064,515086.8735651203
1923,153633.98060090124
1988,106738.0455269625
2325,176360.79528313805
114,205421.93283867848
2700,160548.74366221039
217,138438.44819840696
343,179492.74388184704
386,229935.69717950196
2005,147817.20874000614
2908,158825.89064751178
1814,229785.36591094447
2446,575827.7153293517
208,124615.41767501133
1679,107968.64675996291
822,333228.6546736392
6,197011.8269819801
1781,458806.52914389217
2397,302394.81900700787
2340,318127.843663892
1618,184250.01925438884
2843,130266.147189097
1061,378350.4275373615
2786,124352.98039474447
1935,137515.10306422162
1341,119320.3150573298
521,270274.9151379703
2136,133732.1904124347
996,193686.3139842604
227,157708.44510840983
135,177146.3122028627
1167,160737.55599194785
294,227237.66444603022
1776,217898.20533262333
540,175188.00979232872
1717,192161.75191968234
2303,128983.28057296855
116,181021.48754242627
127,135979.26577329164
1371,135949.89132088388
1014,185654.1950815056
1507,116550.67354651987
702,124787.72625497948
750,137292.51254275782
261,148175.7357402349
1559,93511.25927107768
577,237708.73324853161
2812,205649.65845399877
2080,154581.49827832027
1368,130014.5115755595
2376,136748.03015797085
659,114199.2131255837
1235,127274.68749479802
332,86528.59197890564
1917,142205.2549594159
2094,246826.14480781314
1460,250682.10096493506
1471,207985.06836443968
1509,127505.68129533174
1922,139074.96399445913
433,500183.37460987497
460,258902.09904236736
1116,259493.40493337307
1137,172202.33100770245
53,165124.93112594326
2354,268700.2209657827
1475,192778.9712569815
1761,552397.5550795099
842,141767.54651670493
2739,179525.2293771308
2509,162422.8840369731
1007,206116.95634098316
2610,181249.55365009877
1952,93170.20616078888
2719,166423.2313731267
2921,78698.4281029484
1966,143303.15682314927
292,131808.77208843132
1204,193342.40979573686
1829,262471.131372648
2419,194139.5918985825
391,148759.9888992372
798,110598.74170846271
481,198993.65391292117
193,205303.5493311132
555,118609.79829621526
899,84085.28153017625
2357,173484.02175813518
328,103372.20841161555
1356,125824.10913589716
1154,104554.0628438585
1730,189113.62531574004
2249,152779.66718917698
1119,291497.9635438004
2856,144974.86551437475
1394,153601.37799546946
2587,116469.25114202348
61,346969.7446233113
2661,183914.36140883405
2711,130918.78172348478
1147,184764.57168787677
757,139477.36269313935
2623,123588.18403175967
2378,144720.3399896497
1413,127305.0937150562
1722,209013.36244767677
1112,243571.11129990785
1623,197440.14850461113
1201,187785.35486193944
1513,117119.9865184745
957,306307.6603764477
1171,247359.3157451258
1145,194981.61636548777
2726,240063.46123410045
703,130547.73080603819
760,103818.0967160863
1964,144120.5043508324
2512,176483.37781783965
159,147507.2311623617
1281,163377.71364895985
468,200999.5864356042
290,116156.93767900071
665,110709.20261848389
1463,241122.4765250883
1792,239492.60023142025
923,177700.4681441499
500,289185.86204593966
1408,150804.08930221503
331,76962.78033166479
170,119660.70446642721
2192,100335.70579050828
2571,288127.77915611863
2314,191830.54057750083
2647,89295.83370188168
422,468905.8959512439
2457,445044.0854377162
1838,210667.94766050635
2805,248241.83457607584
1645,148395.863322132
1711,292331.28698336834
2825,260796.97337041792
322,347302.18714647286
2103,251272.98770763024
342,119726.9884856828
600,112736.2593434053
488,181299.5755728275
1725,309358.45866855275
2246,280241.619611815
2847,166737.97095989392
806,231610.79561594472
530,238252.85518748255
963,189610.96274266895
2678,90760.94722672706
171,107460.8151862346
2401,484788.0149055035
805,225821.4605908863
2259,222670.35061549835
1748,184700.52413688577
1361,141627.82066518208
1677,112426.4131923353
1406,142021.0696984228
2322,259993.67953810986
688,156352.98494045236
143,144258.60356015927
804,196068.5174567505
1214,168546.13180754302
2828,142642.09038519408
1999,177222.47381290045
2467,213061.1445313425
2665,132097.24103186143
1538,320702.2718237348
398,116016.95412522639
2822,140480.96367571983
2157,134979.1987763113
1856,198680.82570535952
1269,112479.21464374672
2570,128993.10755900978
2320,235897.52518707712
1517,123725.49489329776
2304,125467.50619530432
1312,103397.07812261296
2012,134159.5940129865
506,274139.86913936306
2865,201714.32465951145
2367,103195.62453025505
554,90825.92105718245
238,129928.84005883672
1954,105254.30247764084
2488,139069.36579814123
2291,86981.64610690846
1969,128873.95407361514
2725,174026.25619791914
1482,138583.06893228155
2763,205775.98845617232
503,263093.05583718367
1584,247839.33033463688
1531,161011.54109242145
2210,167488.64019886317
459,328275.24385639094
556,128515.83411705757
1347,138437.40824371134
1290,82183.17944152928
1388,115817.39513617677
1571,255818.0774305036
2754,197626.29400230505
765,134003.12127035914
2494,132721.7794185117
2870,226698.85918187269
7,212631.5935161816
1114,270022.88050696644
2418,265885.36561191356
291,123483.85429724351
18,399812.7989219131
39,383562.1640423737
1001,257852.90761481872
2442,224743.09169858694
616,121480.66474924826
2680,98119.9815384889
1414,112983.53554712821
289,151959.33869671825
40,248328.2134917567
860,129601.47290710644
409,132177.45447214608
673,149457.97274870615
2427,166650.89967949715
2036,198105.86174925236
2564,148460.91301453512
642,151111.61475729593
1008,188920.83250247652
1908,135344.7596558448
2519,200784.17417068995
1369,102949.11216449433
2855,160038.04488780757
712,90405.42526914463
1943,125638.06115259389
1958,130845.8831674329
107,154061.99350491268
2295,229305.25042938185
704,108626.45372008193
676,129496.7924766326
259,183875.18707131376
93,291187.8000304501
106,237864.076308424
2315,183637.28009720688
1050,115565.08258199622
1095,212110.88743804794
2709,148711.93918131475
