Id,SalePrice
2658,119658.34403409353
2718,166083.92365974386
2414,214430.12069907956
1989,118475.21842985171
625,162158.7606920334
333,91262.25770696862
1327,116473.632196416
858,139828.0099734823
95,190150.32443288137
1568,163253.83662890998
2482,155942.37913344137
1364,124606.83339056815
2584,138605.89815393017
818,266964.0664476334
2673,148262.87713269755
2089,134945.82930330024
1297,152875.7240169003
790,119147.36355556005
2616,196052.6615887581
720,179282.51483820766
222,141507.42426048304
557,132319.66701638317
1148,180787.28432700003
2766,186578.20376780196
534,178016.1486000646
1452,114206.10875539234
630,140375.13272915507
2648,147245.50692007015
125,158695.6562930583
1904,91475.0798923349
1670,113233.30342308096
756,112201.49521032468
717,208865.43883272973
1032,158813.37357366906
852,203193.231377758
1731,189034.86821879167
2639,113256.77245744616
2071,104700.08934059287
1267,116242.74288551223
1851,178840.81688374418
567,164451.62821819444
2439,210136.0829918735
1898,150054.4188994042
647,133721.13796451688
2256,203440.84468538215
979,99069.31802327142
1444,214905.04282871066
2485,116385.09878931074
157,126786.55670016732
88,128414.68804473482
2003,111741.5893095759
186,161896.2903171633
1425,238141.23813239104
2695,133462.3464141353
738,120855.18105786588
395,146061.501736973
1353,166071.99503637466
1878,140215.93949274946
390,163368.77506352263
1456,237005.14884076093
1103,333932.2236149253
1387,122616.87732842394
2070,138468.7491990147
1199,178333.4199849656
2479,177222.26875933158
501,299351.29118625453
2362,113046.16940902862
1718,191250.2326248138
2188,96878.37925915215
1483,143679.19815375193
2557,98570.66108111442
437,378083.7685537848
2224,238782.8473445308
1628,172319.7804864941
397,126313.9634962541
587,190565.84264675112
971,169973.6112653749
2611,137172.2240798964
1887,116840.73092230153
2399,377078.1398268251
2148,196433.91891559953
304,121634.85548405994
1997,125698.57355468237
2817,120912.19344673822
1431,216315.21785417345
427,347040.06492139364
263,121632.19068996809
598,184381.365949512
2895,256066.9112663817
687,144603.4637030649
1822,132860.68047059147
2191,102045.69849494095
179,117731.3645813622
1009,206924.25325031596
2010,134993.72030601065
1991,131565.94199341774
1411,150150.2857141051
1721,226437.25098807758
1144,189224.8926563174
593,210421.00133585397
575,322664.78765269433
1249,171521.82495427472
1604,129790.69839973545
1064,535478.02390184
1923,152471.02987716463
1988,112981.96048145171
2325,177603.97521702136
114,209697.80755843423
2700,159249.87122039942
217,135144.91784655524
343,176632.60653961994
386,229019.36705809936
2005,146953.8877786668
2908,153874.07635039205
1814,227675.87342698328
2446,647507.702768586
208,125097.46391251411
1679,106927.88605550284
822,329359.61426232825
6,195798.69530008436
1781,444643.12550015736
2397,290772.3494816803
2340,311093.8886506076
1618,183320.0754179864
2843,116207.78106702851
1061,380322.2199032924
2786,128539.03527377071
1935,136942.00902423813
1341,110727.32492366622
521,270210.20749803644
2136,133193.56731289078
996,194618.79913983328
227,152689.96727349257
135,173586.537535817
1167,162701.4016294259
294,231586.1583332459
