Id,SalePrice
2658,94457.90106820875
2718,167331.90445259894
2414,215104.2042283414
1989,119149.9407336859
625,162607.13649424244
333,91947.92008707966
1327,117058.76828012726
858,140927.8066249314
95,191162.13757940652
1568,163229.5424039309
2482,156278.65843070907
1364,124228.15348873976
2584,139097.3618519257
818,270440.6492410744
2673,148498.60028859475
2089,135674.24002040894
1297,151096.92415400516
790,119128.90414397279
2616,195434.28496719955
720,176933.07077497622
222,141984.91078307256
557,130182.00428672435
1148,181524.66667021316
2766,182657.38955944692
534,178237.21430284923
1452,114437.11237761106
630,139990.0348471114
2648,109515.57198567726
125,158343.15829670892
1904,90926.40945447086
1670,113646.25348090817
756,112058.18211781293
717,209622.55478047312
1032,160259.52795557614
852,203120.28479568707
1731,189218.64282664953
2639,113302.18221057378
2071,104581.23460002262
1267,116849.32462405815
1851,177971.47460526793
567,164887.8523082826
2439,210413.44005004544
1898,149397.17084588337
647,124502.30587790163
2256,204551.26019354738
979,99402.61269774688
1444,215770.3002500836
2485,116883.97679526023
157,127031.69719421693
88,128624.81096034912
2003,111353.49445114755
186,157718.41072742702
1425,237956.32561178933
2695,134162.6440151375
738,120735.27838217324
395,146865.7310281502
1353,164938.9419589074
1878,140120.08418142848
390,163737.88214657668
1456,236075.27685397922
1103,334318.1775433251
1387,113665.69540893176
2070,138502.3522034641
1199,179127.8026484306
2479,176957.94895441196
501,300603.77102319273
2362,112908.50070383423
1718,192431.76799981162
2188,96015.97490026303
1483,144861.33453640694
2557,98838.56393101845
437,374872.0096252006
2224,240411.89206458285
1628,172708.65885258137
397,126742.62069511609
587,191529.216086872
971,170411.55176025754
2611,135821.9229512104
1887,117234.62089828489
2399,377490.312112411
2148,197175.19711571053
304,119803.22213016091
1997,125373.85713149107
2817,120441.88700569233
1431,214795.88793866604
427,346691.0559804977
263,122337.5846434384
598,185141.10996953095
2895,256758.88957496942
687,142069.86807179585
1822,132496.5659966381
2191,101683.24532202371
179,117291.252482627
1009,205655.46337673525
2010,134613.07057326788
1991,131254.87832460648
1411,150778.46197671696
1721,226751.11621648815
1144,189212.6265005103
593,210983.058705762
575,321585.63138245087
1249,171660.1061419895
1604,130009.12191626865
1064,534622.4234618198
1923,152510.73176980665
1988,112061.12006125973
2325,178023.97801009065
114,207975.28014998062
2700,159299.82333154618
217,135534.01197599628
343,176318.58635744685
386,228724.31924589418
2005,147200.84693612088
