Id,SalePrice
2658,113586.14798802369
2718,164724.83536166645
2414,219154.6427711472
1989,114095.29134848612
625,159179.64649737504
333,81788.26963345354
1327,108849.75697090679
858,143245.28858752936
95,179854.81966091436
1568,166742.22714258454
2482,138496.9631160552
1364,124794.29160210672
2584,139974.90714995394
818,265086.2875287186
2673,153287.94093809417
2089,118542.23332904237
1297,164632.32744376268
790,118990.17436750085
2616,189873.55414015695
720,187438.85649438613
222,138079.45194275238
557,139576.721120262
1148,169026.97515210288
2766,194324.7588299089
534,186277.79274867033
1452,109285.34747082695
630,131024.75760936501
2648,132863.97583141574
125,157687.44409169003
1904,57563.35146262706
1670,104610.42525819317
756,105533.62617965197
717,225051.79599802304
1032,161234.29551974864
852,202036.28354727748
1731,208651.22143932397
2639,111139.60144953115
2071,83118.13914848279
1267,97806.48589771613
1851,196079.269740436
567,170284.15896495458
2439,200390.56085928946
1898,153922.21459575254
647,135055.47416506865
2256,192116.00116944785
979,92482.41236790636
1444,212083.69105191051
2485,123645.66623621483
157,118905.04272765419
88,130201.67966204684
2003,103542.47649670135
186,175528.34559701825
1425,234053.83257485498
2695,134877.9142573371
738,112347.80175079309
395,143756.81145960596
1353,171201.1516226791
1878,142538.15612176352
390,161902.64216349862
1456,231797.1985817495
1103,337277.2627560537
1387,146244.84270543538
2070,144906.47214862777
1199,178496.72711720516
2479,179272.28215308854
501,316791.1075627199
2362,96989.37175125029
1718,199361.25093447513
2188,76563.94326772199
1483,120340.57909202599
2557,77882.94260452481
437,384805.17020734935
2224,242079.72972145226
1628,153407.7791058506
397,113488.91913743476
587,203499.202353795
971,161697.8542819089
2611,132116.99803019152
1887,95238.0188994971
2399,392164.97497479094
2148,190382.34437696586
304,126280.98634973074
1997,119503.2821714945
2817,109638.05004885634
1431,216316.34696511706
427,377195.2579773611
263,122695.82037347039
598,199072.03000152402
2895,254383.37267623332
687,147047.81467756984
1822,135277.7574640811
2191,99830.30013279806
179,109795.7250097293
1009,217715.22470491697
2010,142017.02098247813
1991,132431.67454729328
1411,167809.3453877725
1721,227842.0090764269
1144,193276.74813194643
593,208073.36581263863
575,343581.9569790495
1249,173113.84121269008
1604,126441.1212708102
1064,480483.72837340203
1923,156116.39484522076
1988,94287.9495423944
2325,165019.06041691639
114,206867.32617431472
2700,181266.3003646884
217,129682.20703436343
343,181593.8031176731
386,231450.8288019929
2005,128904.5379301997
2908,154418.55279132113
1814,232969.6222752737
2446,521881.7012652849
208,111860.9454256899
1679,100724.60680320414
822,349214.19233948283
6,185546.85637990164
1781,443617.27377829433
2397,338906.00669261155
2340,311062.07668832067
1618,179339.22169302145
2843,113963.01251383591
1061,371462.0145368285
2786,120252.23502742554
1935,136718.00382409972
1341,113685.00364332378
521,259503.3500670924
2136,127235.66782283512
996,188789.37006244215
227,149762.63886618678
135,179358.63851287047
1167,166736.3303631186
294,233660.87533944083
1776,242679.33582420068
540,184085.95717617762
1717,213717.4179474906
2303,127822.37595740093
116,181245.67868948053
127,132185.5283242228
1371,133804.47475634236
1014,209768.88094548145
1507,97922.46868993648
702,120553.55513345495
750,137569.94359626787
261,145033.56729063217
1559,73418.01671441768
577,251915.54903228302
2812,200854.07577208363
2080,163649.97542451756
1368,119465.75942160153
2376,133032.9631380983
659,101757.59134999741
1235,125087.52952761017
332,69546.25439808192
1917,143425.292707959
2094,255861.89266998923
1460,261115.95202141732
1471,209673.99956583392
1509,125203.32734957253
1922,135732.65748136316
433,464266.83096081833
460,283182.22206647345
1116,269063.49589724845
1137,184511.9370078624
53,163529.27692697756
2354,289914.82438549097
1475,197372.51541904281
1761,501219.0554766604
842,144289.3897204248
2739,193799.5796388329
2509,155859.47774522848
1007,200930.17914729245
2610,180862.85091773036
1952,93107.60469920642
2719,164433.64117294474
2921,74414.27104469165
1966,148282.4173088415
292,128695.36030701926
1204,196280.55169542957
1829,263840.40570927865
2419,197424.5577864927
391,134456.30320080536
798,101827.99536219815
481,190490.80936755656
193,216318.61589833343
555,114528.3762025489
899,50079.014632633305
2357,164094.25418169948
328,98164.03735278762
1356,123469.66048919069
1154,94599.49007799159
1730,191596.8991042048
2249,153899.99990980607
1119,302850.7183514851
2856,144719.79008010827
1394,161250.00005700882
2587,104664.73409554843
61,346672.4871345819
2661,196749.08122717153
2711,132677.30352210335
1147,182560.8436653127
757,133462.1511214918
2623,118933.10159547161
2378,139732.63544039702
1413,128494.88869707374
1722,199227.73260282067
1112,251684.8071345621
1623,193356.01403808658
1201,187533.54602881375
1513,113024.67418110212
957,588176.4511447174
1171,246852.45887555485
1145,198173.90749369955
2726,242876.96820112094
703,126731.19108536393
760,98223.94419165002
1964,144705.29191297095
2512,168648.29776037918
159,146539.95976480254
1281,167471.69942572253
468,195492.64294122084
290,114449.30748190604
665,101918.70822827367
1463,238937.67945162268
1792,241888.9904447918
923,186774.5049373916
