Id,SalePrice
2658,201661.91389265732
2718,113165.59899480827
2414,215483.16470571255
1989,154159.34688200106
625,145825.43588553963
333,21749.232888774757
1327,144009.02360022973
858,196420.4649256736
95,155298.52802365128
1568,184656.09944218647
2482,117475.24521263134
1364,136406.1432879126
2584,114226.22564649911
818,305504.1036416575
2673,168883.73811073546
2089,109535.01286053518
1297,225015.62207978946
790,102301.76399477012
2616,162782.21751484578
720,240426.85678438537
222,126501.29236638408
557,112071.21052177968
1148,154612.0872755447
2766,130119.65616393353
534,198063.8922480715
1452,118317.27777652211
630,79442.6949101079
2648,210670.48859370968
125,139226.72222506884
1904,79581.1696160826
1670,92716.10101111946
756,120708.2377271175
717,321386.748155209
1032,173810.0448980779
852,207409.5937734785
1731,214925.08154907663
2639,152943.62666049757
2071,99102.1918062472
1267,113850.24677363508
1851,200121.95200939287
567,150774.7328885931
2439,202591.09688874
1898,178809.22176886676
647,163105.7530796189
2256,235850.70155799887
979,95468.9791850977
1444,239169.68007850525
2485,124964.99920502992
157,80470.92886154982
88,81092.11807558809
2003,161371.83779783145
186,299910.5728965813
1425,236709.74817901678
2695,170922.30714902695
738,75832.58151841261
395,188063.99325604652
1353,183882.62152730956
1878,144240.48042543107
390,147512.25378213567
1456,253541.763153433
1103,248628.89466980926
1387,137221.74511519808
2070,105119.18308154511
1199,173692.26507854147
2479,183819.58883324589
501,256252.20663709517
2362,100190.03292972324
1718,212924.39493192887
2188,129429.07335019109
1483,126938.17390475939
2557,101262.71655038366
437,376194.6940122382
2224,171431.95242752967
1628,183415.13789587078
397,91020.95073287026
587,167739.70370623755
971,131161.15439609153
2611,104524.83172675315
1887,61830.389874749424
2399,295455.533065418
2148,204685.41372829792
304,125233.40807097756
1997,213786.41687838727
2817,119324.10999689664
1431,207243.1049360601
427,282151.2957903317
263,134495.19514180234
598,128228.48926706826
2895,245203.99356268175
687,141382.08858590637
1822,149905.1581240525
2191,129048.85240276551
179,154450.66630108404
1009,184191.27097925125
2010,124145.46516535683
1991,209691.3369143823
1411,179997.0746365397
1721,243532.03487805673
1144,197137.81139584718
593,237789.60290553197
575,256418.38869334784
1249,141881.5992349625
1604,110466.14154101329
1064,352184.7408744197
1923,112405.46464190411
1988,202575.95553809643
2325,180811.5115635996
114,170223.05665441754
2700,146751.2263665036
217,143482.34973725636
343,146079.2826077853
386,222203.84155856507
2005,135317.54968898825
2908,136023.25124525145
1814,217486.64348498546
2446,378196.4777880035
208,253764.1891615893
1679,110191.20688799181
822,272087.41630861606
6,189434.82960505312
1781,274903.8068456837
2397,317505.82744874083
2340,223226.89798011645
1618,120960.336286441
2843,138218.31114709808
1061,369927.5064891308
2786,71506.85024458072
1935,132728.78453352547
1341,136232.77355846693
521,224357.701576325
2136,150734.4513235933
996,160054.4460171695
227,121557.85034682594
135,145558.60744586372
1167,158985.21441497403
294,163713.98877167434
1776,172585.0246659519
540,201550.6107959985
1717,208554.71817122682
2303,102815.9651708233
116,196104.4241019233
127,132885.0499813552
1371,136553.7986968645
1014,98226.64205615627
1507,127530.03986000137
702,190990.11824736913
750,211940.77125049732
261,127310.42333305026
1559,80400.76342490132
577,209780.47088540753
2812,212552.54954364253
2080,189977.30816078515
1368,197111.02644271415
2376,76696.47793415257
659,184342.0632973594
1235,88521.96782399814
332,57560.58421399132
1917,140673.46056925354
2094,246361.6039976175
1460,299227.3574435009
1471,210478.31335028706
1509,131914.44768102778
1922,87078.47938178999
433,380475.5641353021
460,216630.93217410016
1116,218045.84530259867
1137,196576.80344828815
53,145284.25809469383
