Id,SalePrice
2658,101076.451324513
2718,165351.4434992317
2414,219588.05283891878
1989,120261.24253478894
625,161729.1715290919
333,90570.27162419602
1327,118994.72908088645
858,144455.62253088693
95,187028.81548697624
1568,167020.25480073635
2482,158696.57850851497
1364,123097.97962740857
2584,138290.76784082188
818,252701.1175756068
2673,151067.07611042436
2089,133051.9410982507
1297,155604.86694304607
790,119326.44748418168
2616,194024.52262222584
720,180160.71891383675
222,142212.4847038093
557,128286.28587342787
1148,185203.8796254049
2766,182579.07065971498
534,179336.7688451003
1452,111735.92095436121
630,140445.16491369525
2648,115048.63756579513
125,158389.172415875
1904,81874.46563847897
1670,111184.08218113391
756,111683.96229395566
717,203340.5300217874
1032,160922.7646306952
852,204507.35144517562
1731,194674.20784210513
2639,113364.25894514064
2071,102309.24851816814
1267,115526.44369417682
1851,182692.23433743085
567,166030.00105329946
2439,209576.13919637015
1898,150960.23632548438
647,126073.0620291397
2256,198158.47723627125
979,100338.17914927383
1444,215794.3709325109
2485,116787.71956429386
157,122570.75027051607
88,127433.3879037124
2003,113881.81327965505
186,155352.54573822694
1425,235893.21790085637
2695,135505.7735491412
738,121016.13932480852
395,146320.82302404693
1353,164689.01499381682
1878,143173.68161991134
390,164026.01615510925
1456,235207.28143608413
1103,343062.52459988365
1387,119844.06109208615
2070,141891.32096235038
1199,180001.3710166962
2479,177833.01752790873
501,311766.441358426
2362,111842.55825180761
1718,190676.8109735367
2188,90752.20607725863
1483,137728.02186893122
2557,93014.84495456943
437,370186.4068956329
2224,242980.92350736912
1628,171296.4603987811
397,125224.15842444284
587,191503.501709817
971,166141.95410152062
2611,134541.739198689
1887,111870.94931981408
2399,384187.02874536265
2148,196528.40262349352
304,120944.2691711754
1997,121868.46797069244
2817,123505.98958736229
1431,219727.64814034916
427,351535.8886895575
263,120459.00130963087
598,190275.5917479582
2895,248522.5609780991
687,141875.50421210958
1822,133030.39761193626
2191,103792.23433707072
179,116354.92824253372
1009,204792.57759635017
2010,136966.3833656169
1991,136173.3658304334
1411,153593.80920415572
1721,227907.0089820175
1144,191536.548766633
593,210483.70152955316
575,332203.9427196504
1249,172620.26588085323
1604,128124.37603198588
1064,515423.8819505982
1923,153566.53734372818
1988,107200.2857391324
2325,175982.3366429656
114,205437.51310972296
2700,160823.96852651393
217,138778.11632792169
343,179460.8832199793
386,229811.08920777112
2005,147875.54511416887
2908,158728.98260493387
1814,230141.96764652184
2446,576174.0840823298
208,124529.39739253008
1679,108158.54815803056
822,333554.0884289921
6,196692.29375078419
1781,457990.3840781291
2397,302190.2247722803
2340,317135.3867672529
1618,183620.3465892828
2843,130293.56905448019
1061,378090.8141405555
2786,124282.53008354366
1935,137522.24161576226
1341,119056.29192778189
521,270468.6269570958
2136,133677.45708968103
996,193637.8336070536
227,157543.48056605653
135,177038.87463437783
1167,161150.67249719883
294,227002.14859401982
1776,217829.23545092295
540,175287.6236389636
1717,192021.5999928845
2303,128902.60888686705
116,180965.15585826835
127,135975.2316246141
1371,135755.6435916073
1014,185590.08739003658
1507,116791.35944865033
702,124838.99574447454
750,137293.3659794929
261,147964.4068061742
1559,92993.51013652778
577,237589.28030198018
2812,205439.73098362764
2080,154572.40236866777
1368,129893.0819390552
2376,136773.59961170924
659,114229.77517611992
1235,127173.69503044286
332,87115.7905203307
1917,142177.01628706293
2094,246713.41929002418
1460,250534.38675397044
1471,207889.56677818325
1509,127310.33692670036
1922,138973.19018626728
433,500890.2805610771
460,258757.26751102737
1116,259537.68125335887
1137,172229.3094008272
53,165174.97453804043
2354,268126.25926851796
1475,192813.49880009022
1761,555524.7850855765
842,141689.7707294801
2739,179416.41758546012
2509,162759.2703630924
1007,205766.9039428256
2610,181241.27008566048
1952,93044.38819080195
2719,166621.84074996613
2921,79118.10177756511
1966,143299.14732227375
292,132120.538122644
1204,193284.0682516974
1829,262098.42877999874
2419,193793.87180937326
391,148823.56624109478
798,110618.25640909991
481,198627.18763098025
193,205283.6331871955
555,118593.36796491052
899,84013.89774119022
2357,173518.83983311636
328,103050.95873707486
1356,125858.30205432186
1154,104585.48124292304
1730,188944.63558020728
2249,152563.69614611345
1119,291277.56614145235
2856,144815.93799883453
1394,153462.88327353733
2587,116720.81763436877
61,346813.0606454033
2661,183583.8796705437
2711,130841.00132655697
1147,184627.55757320498
757,139230.97934589838
2623,123675.79578206629
2378,144479.25227844884
1413,127344.23478670618
1722,209079.2591364329
1112,243267.16277836938
1623,197071.04125491178
1201,187744.27795766696
1513,116899.35331016338
957,308274.15931350965
1171,247851.44979835875
1145,194877.58376722704
2726,240307.38539174115
703,130430.91106340426
760,103585.37184678452
1964,144015.71619519935
2512,176589.0684354556
159,147475.77084440785
1281,163397.3352609846
468,200451.24511025826
290,116130.40692236372
665,110679.51227270675
1463,241014.3447938722
1792,239425.82702428213
923,177721.05161518822
500,288867.3178559704
1408,150703.79020072808
331,77478.84079795015
170,119443.88592444264
2192,100282.51057978693
2571,290291.8937674141
2314,191144.56072193035
2647,89440.09427681449
422,469333.61197856546
2457,445676.4360070394
1838,210099.17081997992
2805,248510.42095087763
1645,148404.83634256147
1711,292330.5708825851
2825,260106.22695989977
322,348353.54949678306
2103,251442.95867263153
342,119645.2775030913
600,112752.19118031538
488,181258.52309100822
1725,308089.801308104
2246,279120.73077364883
2847,166692.4804254449
806,231513.1141360619
530,237912.05098038053
963,189892.0741575923
2678,90743.4944028861
171,107510.4619774975
2401,484424.49502296676
805,225681.83444616976
2259,223505.08396246226
1748,184306.01516798828
