Id,SalePrice
2658,123823.12774407236
2718,163442.89129744706
2414,222084.1990360202
1989,119941.61443705227
625,161478.10123590933
333,89002.73740816748
1327,119117.75669384797
858,143024.92415869448
95,185673.39924602228
1568,168008.18397122668
2482,157485.63550135712
1364,122899.39996031449
2584,137662.66603938802
818,249236.922306561
2673,148660.4058811193
2089,132788.3802366845
1297,157163.54979040875
790,119353.12108714128
2616,195809.32031727032
720,181923.1881572962
222,142109.2488741629
557,130087.23511587127
1148,183634.8015141914
2766,183905.91300023685
534,178501.75650608013
1452,111548.78760741236
630,139433.93288437647
2648,146171.72793658925
125,159089.66113603642
1904,82527.3167366162
1670,110606.14080409418
756,111389.12208896663
717,202524.75317397705
1032,159253.35077612763
852,205134.45634686155
1731,197545.2528447815
2639,113993.16093670538
2071,101638.07206025568
1267,115096.84131162422
1851,184213.46271427517
567,168606.90199069245
2439,210432.4465232112
1898,151944.2656273972
647,136526.83778126526
2256,196644.63502411457
979,100626.9569828112
1444,215979.476596412
2485,116091.29213020306
157,122853.37055535043
88,127333.29153840046
2003,114257.18399257693
186,159850.21258688282
1425,236900.4568483664
2695,134958.1398327473
738,120480.8673081648
395,145315.93648152048
1353,164752.9020287735
1878,143485.12066884496
390,163144.85129376408
1456,235923.39018897375
1103,341753.5166060669
1387,127539.95313994183
2070,142347.44119368994
1199,177480.18137517935
2479,177338.62747063246
501,310663.52850649034
2362,112758.43006409735
1718,189923.22961610244
2188,93362.07314153736
1483,138940.17029499737
2557,92627.86533639976
437,366268.3412068243
2224,241321.7786109064
1628,174181.78486764804
397,124961.35564390481
587,189067.37778923777
971,165824.6622197636
2611,135940.4476945651
1887,111157.92934123083
2399,384051.2425250713
2148,197034.85983340986
304,122754.1555627759
1997,122802.10924171179
2817,123421.92596122657
1431,222876.4978168205
427,354429.37549570226
263,120113.54528484824
598,188583.38049044943
2895,247104.28859663682
687,143929.91616483862
1822,133264.57196997898
2191,103625.16556801424
179,116558.44547625104
1009,209227.93720436678
2010,137673.2773510251
1991,136099.2462001295
1411,153190.20160639184
1721,226205.68574061396
1144,190772.47555296717
593,209509.002386394
575,335992.9580195667
1249,172659.6070954006
1604,127073.39077687735
1064,525166.2556914374
1923,152938.51367303234
1988,108395.58879046337
2325,177387.932168617
114,206433.00012122994
2700,160620.07903769452
217,139815.32241613342
343,180001.7413026561
386,229901.17795183283
2005,147464.26371318684
2908,159187.8826667886
1814,232202.35587585298
2446,569878.9111979039
208,127139.85537390944
1679,108164.60265022235
822,335363.6507346467
6,197584.49067386214
1781,460562.232554789
