Id,SalePrice
2658,113461.20558296224
2718,164842.64313101216
2414,220403.10605032864
1989,120108.19971035997
625,162057.23025518924
333,89095.32662918301
1327,118408.04441394932
858,143220.2160166863
95,185014.56108035942
1568,168261.08660674284
2482,157829.7749580508
1364,121319.31726556213
2584,137811.13434990784
818,250695.37960112866
2673,150890.89318759594
2089,132714.02061160989
1297,157997.10635409525
790,118917.79699571284
2616,196208.3661307724
720,183284.2430827516
222,142457.98139172624
557,129879.97648462327
1148,183796.6831536041
2766,179775.17547003465
534,178069.1457734637
1452,111585.89433166018
630,141442.52412034315
2648,131632.02659932236
125,158874.93598217226
1904,82459.58384864122
1670,110317.76597510099
756,109311.6439519986
717,204012.02039827613
1032,158840.42142883435
852,205432.17269006322
1731,196578.31115438775
2639,115050.50503266489
2071,103071.55136007865
1267,115371.05432746296
1851,184519.86187586174
567,167901.84504129813
2439,211437.89810204267
1898,152142.33554272362
647,131889.81345859834
2256,198424.03220017938
979,102620.85455795725
1444,215688.27887988454
2485,116049.1832780227
157,123172.29090978779
88,127380.60399784282
2003,114708.99498799843
186,163162.2192069872
1425,237418.86298618646
2695,131465.41644877454
738,121286.59171712662
395,145163.23397581832
1353,163927.01611169384
1878,143448.1667352917
390,163225.23089513968
1456,235851.79988868712
1103,341323.68831887585
1387,122959.79021440979
2070,142731.09777011254
1199,177096.19660797063
2479,177189.6081974611
501,311558.81020312605
2362,113086.14329580577
1718,190122.22339740573
2188,94670.48295567044
1483,140302.73990420153
2557,92788.21172978917
437,364716.8631666666
2224,235646.35529413796
1628,171435.1623191447
397,125273.35896444469
587,189207.43884751556
971,165293.84527874357
2611,135497.92702522772
1887,110716.10370100649
2399,381671.25433529896
2148,197671.09638796657
304,120880.6498208218
1997,123894.11112413614
2817,124969.0952456129
1431,216911.025792047
427,352760.74040397437
263,120079.60512575867
598,188044.29560478457
2895,246757.41104483503
687,144718.64778088103
1822,133486.8784808661
2191,106131.5893283938
179,116471.6065349511
1009,210878.0186444743
2010,136482.1796797033
1991,136475.0131589628
1411,152777.45378003697
1721,226812.41600285057
1144,190085.53460130512
593,208721.97923413434
575,335117.13789432467
1249,173552.80326107203
1604,126749.93919594602
1064,519147.5589433543
1923,153146.50822629352
1988,109345.38656868799
2325,177057.81248269745
114,206483.24055431946
2700,161379.8303824158
217,142788.97991460245
343,180344.9964047726
386,231057.1149073356
2005,147986.75725027898
2908,158787.33751878844
1814,229740.38322290347
2446,565141.7020395454
208,130691.17579783167
1679,108223.59889166035
822,332949.20392503275
6,198700.71474812133
1781,458557.8133888716
2397,303557.2874944457
2340,328156.797850814
1618,184233.8903293833
2843,129884.3468976636
1061,376587.99292296346
2786,124795.0929595669
1935,137182.94567926537
1341,115709.43182466418
521,273124.01965150516
2136,134312.80479483178
996,195246.0136610313
227,155713.3250646384
135,176118.08708974833
1167,161374.4297439655
294,226610.15537686864
1776,219321.38399865667
540,172638.19582924806
1717,194377.34037606767
2303,127850.65864013143
116,179649.46980133504
127,135444.08154375467
1371,131854.54015636604
1014,184296.56498535408
1507,119850.81828764052
702,124602.3944798047
750,140291.42668056738
261,147361.74993179383
1559,81120.30692683836
577,237462.66679809653
2812,204854.195915942
2080,153038.30113572648
1368,137272.45618301717
2376,136624.9992249697
659,112440.9085567617
1235,127702.215982204
332,87421.67140486326
1917,141334.74194064576
2094,242388.19030480622
1460,251647.70659303587
1471,208681.8864146212
1509,126772.33665523479
1922,139027.16937187186
433,535267.6379829082
460,255158.801212327
1116,257693.81571654143
1137,169446.58925693267
53,163392.04117205608
2354,272999.67454546475
1475,193681.86779597108
1761,547544.582534366
